id|id_os|id_user|pid|proc_name|user|status|command|environ
PROC-cb8b4d5668c8e0e354c0c99d7160acd1-9404|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-root|9404|atd|root|sleeping|/usr/sbin/atd -f|LANG=en_US.UTF-8 PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin
PROC-cb8b4d5668c8e0e354c0c99d7160acd1-9405|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-root|9405|crond|root|sleeping|/usr/sbin/crond -n|LANG=en_US.UTF-8 PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin CRONDARGS=
PROC-cb8b4d5668c8e0e354c0c99d7160acd1-9432|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-root|9432|X|root|sleeping|/usr/bin/X :0 -background none -noreset -audit 4 -verbose -auth /run/gdm/auth-for-gdm-lX7XxY/database -seat seat0 -nolisten tcp vt1|LANG=en_US.UTF-8 DISPLAY=:0 PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin
PROC-cb8b4d5668c8e0e354c0c99d7160acd1-9755|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-root|9755|gdm-session-wor|root|sleeping|gdm-session-worker [pam/gdm-launch-environment]|LANG=en_US.UTF-8 GDM_SESSION_DBUS_ADDRESS=unix:abstract=/tmp/dbus-UJfSv4Q6 PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin WINDOWPATH=1
PROC-cb8b4d5668c8e0e354c0c99d7160acd1-9824|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-gnome-initial-setup|9824|gnome-session-binary|gnome-initial-setup|sleeping|/usr/libexec/gnome-session-binary --autostart /usr/share/gdm/greeter/autostart --session gnome-initial-setup|XDG_VTNR=1 XDG_SESSION_ID=c1 SHELL=/sbin/nologin XDG_SESSION_CLASS=greeter USER=gnome-initial-setup USERNAME=gnome-initial-setup GNOME_SHELL_SESSION_MODE=initial-setup PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin PWD=/run/gnome-initial-setup/ XDG_SESSION_TYPE=x11 LANG=en_US.UTF-8 GDM_LANG=en_US.UTF-8 SHLVL=0 HOME=/run/gnome-initial-setup/ XDG_SEAT=seat0 GDM_SEAT_ID=seat0 LOGNAME=gnome-initial-setup XDG_DATA_DIRS=/usr/share/gdm/greeter:/usr/local/share/:/usr/share/ WINDOWPATH=1 DISPLAY=:0 XDG_RUNTIME_DIR=/run/user/989 GDM_VERSION=3.28.2 XDG_CURRENT_DESKTOP=GNOME-Greeter:GNOME RUNNING_UNDER_GDM=true XAUTHORITY=/run/gdm/auth-for-gdm-lX7XxY/database DBUS_SESSION_BUS_ADDRESS=unix:abstract=/tmp/dbus-lhJXIR5oRF,guid=7780b007d7bae1783d8d204c5c971d07
PROC-cb8b4d5668c8e0e354c0c99d7160acd1-9842|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-gnome-initial-setup|9842|dbus-launch|gnome-initial-setup|sleeping|dbus-launch --exit-with-session /usr/libexec/gnome-session-binary --autostart /usr/share/gdm/greeter/autostart --session gnome-initial-setup|XDG_VTNR=1 XDG_SESSION_ID=c1 SHELL=/sbin/nologin XDG_SESSION_CLASS=greeter USER=gnome-initial-setup USERNAME=gnome-initial-setup GNOME_SHELL_SESSION_MODE=initial-setup PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin PWD=/run/gnome-initial-setup/ XDG_SESSION_TYPE=x11 LANG=en_US.UTF-8 GDM_LANG=en_US.UTF-8 SHLVL=0 HOME=/run/gnome-initial-setup/ XDG_SEAT=seat0 GDM_SEAT_ID=seat0 LOGNAME=gnome-initial-setup XDG_DATA_DIRS=/usr/share/gdm/greeter:/usr/local/share/:/usr/share/ WINDOWPATH=1 DISPLAY=:0 XDG_RUNTIME_DIR=/run/user/989 GDM_VERSION=3.28.2 XDG_CURRENT_DESKTOP=GNOME-Greeter:GNOME RUNNING_UNDER_GDM=true XAUTHORITY=/run/gdm/auth-for-gdm-lX7XxY/database
PROC-cb8b4d5668c8e0e354c0c99d7160acd1-9844|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-gnome-initial-setup|9844|dbus-daemon|gnome-initial-setup|sleeping|/usr/bin/dbus-daemon --fork --print-pid 5 --print-address 7 --session|XDG_VTNR=1 XDG_SESSION_ID=c1 SHELL=/sbin/nologin XDG_SESSION_CLASS=greeter USER=gnome-initial-setup USERNAME=gnome-initial-setup GNOME_SHELL_SESSION_MODE=initial-setup PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin PWD=/run/gnome-initial-setup/ XDG_SESSION_TYPE=x11 LANG=en_US.UTF-8 GDM_LANG=en_US.UTF-8 SHLVL=0 HOME=/run/gnome-initial-setup/ XDG_SEAT=seat0 GDM_SEAT_ID=seat0 LOGNAME=gnome-initial-setup XDG_DATA_DIRS=/usr/share/gdm/greeter:/usr/local/share/:/usr/share/ WINDOWPATH=1 DISPLAY=:0 XDG_RUNTIME_DIR=/run/user/989 GDM_VERSION=3.28.2 XDG_CURRENT_DESKTOP=GNOME-Greeter:GNOME RUNNING_UNDER_GDM=true XAUTHORITY=/run/gdm/auth-for-gdm-lX7XxY/database
PROC-cb8b4d5668c8e0e354c0c99d7160acd1-9970|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-gnome-initial-setup|9970|at-spi-bus-launcher|gnome-initial-setup|sleeping|/usr/libexec/at-spi-bus-launcher|SHELL=/sbin/nologin DBUS_STARTER_ADDRESS=unix:abstract=/tmp/dbus-lhJXIR5oRF,guid=7780b007d7bae1783d8d204c5c971d07 XDG_CURRENT_DESKTOP=GNOME-Greeter:GNOME XDG_RUNTIME_DIR=/run/user/989 DISPLAY=:0 WINDOWPATH=1 PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin GDM_SEAT_ID=seat0 XDG_VTNR=1 USERNAME=gnome-initial-setup XDG_DATA_DIRS=/usr/share/gdm/greeter:/usr/local/share/:/usr/share/ XDG_SESSION_TYPE=x11 XDG_SESSION_ID=c1 DBUS_SESSION_BUS_ADDRESS=unix:abstract=/tmp/dbus-lhJXIR5oRF,guid=7780b007d7bae1783d8d204c5c971d07 RUNNING_UNDER_GDM=true GDM_VERSION=3.28.2 XDG_SEAT=seat0 GNOME_SHELL_SESSION_MODE=initial-setup XAUTHORITY=/run/gdm/auth-for-gdm-lX7XxY/database XDG_SESSION_CLASS=greeter USER=gnome-initial-setup DBUS_STARTER_BUS_TYPE=session SHLVL=0 PWD=/run/gnome-initial-setup/ GDM_LANG=en_US.UTF-8 LANG=en_US.UTF-8 LOGNAME=gnome-initial-setup HOME=/run/gnome-initial-setup/
PROC-cb8b4d5668c8e0e354c0c99d7160acd1-9983|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-gnome-initial-setup|9983|dbus-daemon|gnome-initial-setup|sleeping|/usr/bin/dbus-daemon --config-file=/usr/share/defaults/at-spi2/accessibility.conf --nofork --print-address 3|SHELL=/sbin/nologin DBUS_STARTER_ADDRESS=unix:abstract=/tmp/dbus-lhJXIR5oRF,guid=7780b007d7bae1783d8d204c5c971d07 XDG_CURRENT_DESKTOP=GNOME-Greeter:GNOME XDG_RUNTIME_DIR=/run/user/989 DISPLAY=:0 WINDOWPATH=1 PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin GDM_SEAT_ID=seat0 XDG_VTNR=1 USERNAME=gnome-initial-setup XDG_DATA_DIRS=/usr/share/gdm/greeter:/usr/local/share/:/usr/share/ XDG_SESSION_TYPE=x11 XDG_SESSION_ID=c1 DBUS_SESSION_BUS_ADDRESS=unix:abstract=/tmp/dbus-lhJXIR5oRF,guid=7780b007d7bae1783d8d204c5c971d07 RUNNING_UNDER_GDM=true GDM_VERSION=3.28.2 XDG_SEAT=seat0 GNOME_SHELL_SESSION_MODE=initial-setup XAUTHORITY=/run/gdm/auth-for-gdm-lX7XxY/database XDG_SESSION_CLASS=greeter USER=gnome-initial-setup DBUS_STARTER_BUS_TYPE=session SHLVL=0 PWD=/run/gnome-initial-setup/ GDM_LANG=en_US.UTF-8 LANG=en_US.UTF-8 LOGNAME=gnome-initial-setup HOME=/run/gnome-initial-setup/
PROC-cb8b4d5668c8e0e354c0c99d7160acd1-10000|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-gnome-initial-setup|10000|at-spi2-registryd|gnome-initial-setup|sleeping|/usr/libexec/at-spi2-registryd --use-gnome-session|SHELL=/sbin/nologin DBUS_STARTER_ADDRESS=unix:abstract=/tmp/dbus-aT8sS25K1q,guid=76c2c3d204ed2646dbea59d25c971d08 XDG_CURRENT_DESKTOP=GNOME-Greeter:GNOME XDG_RUNTIME_DIR=/run/user/989 DISPLAY=:0 WINDOWPATH=1 PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin GDM_SEAT_ID=seat0 XDG_VTNR=1 USERNAME=gnome-initial-setup XDG_DATA_DIRS=/usr/share/gdm/greeter:/usr/local/share/:/usr/share/ XDG_SESSION_TYPE=x11 XDG_SESSION_ID=c1 XDG_SEAT=seat0 GDM_VERSION=3.28.2 RUNNING_UNDER_GDM=true DBUS_SESSION_BUS_ADDRESS=unix:abstract=/tmp/dbus-lhJXIR5oRF,guid=7780b007d7bae1783d8d204c5c971d07 GNOME_SHELL_SESSION_MODE=initial-setup USER=gnome-initial-setup XDG_SESSION_CLASS=greeter XAUTHORITY=/run/gdm/auth-for-gdm-lX7XxY/database DBUS_STARTER_BUS_TYPE=accessibility GDM_LANG=en_US.UTF-8 PWD=/run/gnome-initial-setup/ SHLVL=0 LANG=en_US.UTF-8 HOME=/run/gnome-initial-setup/ LOGNAME=gnome-initial-setup
PROC-cb8b4d5668c8e0e354c0c99d7160acd1-10204|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-gnome-initial-setup|10204|gnome-shell|gnome-initial-setup|sleeping|gnome-shell --mode=initial-setup|XDG_VTNR=1 XDG_SESSION_ID=c1 SHELL=/sbin/nologin XDG_SESSION_CLASS=greeter USER=gnome-initial-setup USERNAME=gnome-initial-setup GNOME_SHELL_SESSION_MODE=initial-setup PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin PWD=/run/gnome-initial-setup/ XDG_SESSION_TYPE=x11 LANG=en_US.UTF-8 GDM_LANG=en_US.UTF-8 SHLVL=0 HOME=/run/gnome-initial-setup/ XDG_SEAT=seat0 GDM_SEAT_ID=seat0 LOGNAME=gnome-initial-setup XDG_DATA_DIRS=/usr/share/gdm/greeter:/usr/local/share/:/usr/share/ WINDOWPATH=1 DISPLAY=:0 XDG_RUNTIME_DIR=/run/user/989 GDM_VERSION=3.28.2 XDG_CURRENT_DESKTOP=GNOME-Greeter:GNOME RUNNING_UNDER_GDM=true XAUTHORITY=/run/gdm/auth-for-gdm-lX7XxY/database DBUS_SESSION_BUS_ADDRESS=unix:abstract=/tmp/dbus-lhJXIR5oRF,guid=7780b007d7bae1783d8d204c5c971d07 QT_IM_MODULE=ibus XMODIFIERS=@im=ibus GNOME_DESKTOP_SESSION_ID=this-is-deprecated XDG_MENU_PREFIX=gnome- SESSION_MANAGER=local/unix:@/tmp/.ICE-unix/9824,unix/unix:/tmp/.ICE-unix/9824 DESKTOP_AUTOSTART_ID=10e7d858c0e071c3a9155340724045748500000098240000 GIO_LAUNCHED_DESKTOP_FILE=/usr/share/gdm/greeter/applications/setup-shell.desktop GIO_LAUNCHED_DESKTOP_FILE_PID=10204
PROC-cb8b4d5668c8e0e354c0c99d7160acd1-10246|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-root|10246|upowerd|root|sleeping|/usr/libexec/upowerd|LANG=en_US.UTF-8 PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin
PROC-cb8b4d5668c8e0e354c0c99d7160acd1-10273|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-nobody|10273|dnsmasq|nobody|sleeping|/usr/sbin/dnsmasq --conf-file=/var/lib/libvirt/dnsmasq/default.conf --leasefile-ro --dhcp-script=/usr/libexec/libvirt_leaseshelper|VIR_BRIDGE_NAME=virbr0
PROC-cb8b4d5668c8e0e354c0c99d7160acd1-10278|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-root|10278|dnsmasq|root|sleeping|/usr/sbin/dnsmasq --conf-file=/var/lib/libvirt/dnsmasq/default.conf --leasefile-ro --dhcp-script=/usr/libexec/libvirt_leaseshelper|VIR_BRIDGE_NAME=virbr0
PROC-cb8b4d5668c8e0e354c0c99d7160acd1-10293|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-root|10293|master|root|sleeping|/usr/libexec/postfix/master -w|MAIL_CONFIG=/etc/postfix data_directory=/var/lib/postfix sample_directory=/usr/share/doc/postfix-2.10.1/samples setgid_group=postdrop sendmail_path=/usr/sbin/sendmail.postfix mailq_path=/usr/bin/mailq.postfix manpage_directory=/usr/share/man readme_directory=/usr/share/doc/postfix-2.10.1/README_FILES newaliases_path=/usr/bin/newaliases.postfix PATH=/bin:/usr/bin:/sbin:/usr/sbin PWD=/var/spool/postfix queue_directory=/var/spool/postfix LANG=C mail_owner=postfix daemon_directory=/usr/libexec/postfix SHLVL=1 config_directory=/etc/postfix MAIL_LOGTAG=postfix html_directory=no command_directory=/usr/sbin OLDPWD=/etc/postfix _=/usr/libexec/postfix/master
PROC-cb8b4d5668c8e0e354c0c99d7160acd1-10324|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-postfix|10324|qmgr|postfix|sleeping|qmgr -l -t unix -u|MAIL_CONFIG=/etc/postfix MAIL_LOGTAG=postfix LANG=C GENERATION=2
PROC-cb8b4d5668c8e0e354c0c99d7160acd1-10450|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-root|10450|kworker/1:1H|root|sleeping||
PROC-cb8b4d5668c8e0e354c0c99d7160acd1-10487|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-gnome-initial-setup|10487|gvfsd|gnome-initial-setup|sleeping|/usr/libexec/gvfsd|SHELL=/sbin/nologin DBUS_STARTER_ADDRESS=unix:abstract=/tmp/dbus-lhJXIR5oRF,guid=7780b007d7bae1783d8d204c5c971d07 XDG_CURRENT_DESKTOP=GNOME-Greeter:GNOME XDG_RUNTIME_DIR=/run/user/989 DISPLAY=:0 SESSION_MANAGER=local/unix:@/tmp/.ICE-unix/9824,unix/unix:/tmp/.ICE-unix/9824 XMODIFIERS=@im=ibus WINDOWPATH=1 PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin GNOME_DESKTOP_SESSION_ID=this-is-deprecated GDM_SEAT_ID=seat0 XDG_VTNR=1 USERNAME=gnome-initial-setup XDG_DATA_DIRS=/usr/share/gdm/greeter:/usr/local/share/:/usr/share/ XDG_SESSION_TYPE=x11 XDG_SESSION_ID=c1 DBUS_SESSION_BUS_ADDRESS=unix:abstract=/tmp/dbus-lhJXIR5oRF,guid=7780b007d7bae1783d8d204c5c971d07 RUNNING_UNDER_GDM=true GDM_VERSION=3.28.2 XDG_SEAT=seat0 GNOME_SHELL_SESSION_MODE=initial-setup QT_IM_MODULE=ibus XAUTHORITY=/run/gdm/auth-for-gdm-lX7XxY/database XDG_SESSION_CLASS=greeter USER=gnome-initial-setup DBUS_STARTER_BUS_TYPE=session SHLVL=0 PWD=/run/gnome-initial-setup/ GDM_LANG=en_US.UTF-8 XDG_MENU_PREFIX=gnome- LANG=en_US.UTF-8 LOGNAME=gnome-initial-setup HOME=/run/gnome-initial-setup/
PROC-cb8b4d5668c8e0e354c0c99d7160acd1-10508|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-gnome-initial-setup|10508|gvfsd-fuse|gnome-initial-setup|sleeping|/usr/libexec/gvfsd-fuse /run/user/989/gvfs -f -o big_writes|SHELL=/sbin/nologin DBUS_STARTER_ADDRESS=unix:abstract=/tmp/dbus-lhJXIR5oRF,guid=7780b007d7bae1783d8d204c5c971d07 XDG_CURRENT_DESKTOP=GNOME-Greeter:GNOME XDG_RUNTIME_DIR=/run/user/989 DISPLAY=:0 SESSION_MANAGER=local/unix:@/tmp/.ICE-unix/9824,unix/unix:/tmp/.ICE-unix/9824 XMODIFIERS=@im=ibus WINDOWPATH=1 PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin GNOME_DESKTOP_SESSION_ID=this-is-deprecated GDM_SEAT_ID=seat0 XDG_VTNR=1 USERNAME=gnome-initial-setup XDG_DATA_DIRS=/usr/share/gdm/greeter:/usr/local/share/:/usr/share/ XDG_SESSION_TYPE=x11 XDG_SESSION_ID=c1 DBUS_SESSION_BUS_ADDRESS=unix:abstract=/tmp/dbus-lhJXIR5oRF,guid=7780b007d7bae1783d8d204c5c971d07 RUNNING_UNDER_GDM=true GDM_VERSION=3.28.2 XDG_SEAT=seat0 GNOME_SHELL_SESSION_MODE=initial-setup QT_IM_MODULE=ibus XAUTHORITY=/run/gdm/auth-for-gdm-lX7XxY/database XDG_SESSION_CLASS=greeter USER=gnome-initial-setup DBUS_STARTER_BUS_TYPE=session SHLVL=0 PWD=/run/gnome-initial-setup/ GDM_LANG=en_US.UTF-8 XDG_MENU_PREFIX=gnome- LANG=en_US.UTF-8 LOGNAME=gnome-initial-setup HOME=/run/gnome-initial-setup/
PROC-cb8b4d5668c8e0e354c0c99d7160acd1-10679|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-gnome-initial-setup|10679|pulseaudio|gnome-initial-setup|sleeping|/usr/bin/pulseaudio --start --log-target=syslog|XDG_VTNR=1 XDG_SESSION_ID=c1 SHELL=/sbin/nologin XDG_SESSION_CLASS=greeter USER=gnome-initial-setup USERNAME=gnome-initial-setup GNOME_SHELL_SESSION_MODE=initial-setup PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin PWD=/run/gnome-initial-setup/ XDG_SESSION_TYPE=x11 LANG=en_US.UTF-8 GDM_LANG=en_US.UTF-8 SHLVL=0 HOME=/run/gnome-initial-setup/ XDG_SEAT=seat0 GDM_SEAT_ID=seat0 LOGNAME=gnome-initial-setup XDG_DATA_DIRS=/usr/share/gdm/greeter:/usr/local/share/:/usr/share/ WINDOWPATH=1 DISPLAY=:0 XDG_RUNTIME_DIR=/run/user/989 GDM_VERSION=3.28.2 XDG_CURRENT_DESKTOP=GNOME-Greeter:GNOME RUNNING_UNDER_GDM=true XAUTHORITY=/run/gdm/auth-for-gdm-lX7XxY/database DBUS_SESSION_BUS_ADDRESS=unix:abstract=/tmp/dbus-lhJXIR5oRF,guid=7780b007d7bae1783d8d204c5c971d07 QT_IM_MODULE=ibus XMODIFIERS=@im=ibus GNOME_DESKTOP_SESSION_ID=this-is-deprecated XDG_MENU_PREFIX=gnome- SESSION_MANAGER=local/unix:@/tmp/.ICE-unix/9824,unix/unix:/tmp/.ICE-unix/9824 DESKTOP_AUTOSTART_ID=10e7d858c0e071c3a9155340724045748500000098240000 GIO_LAUNCHED_DESKTOP_FILE=/usr/share/gdm/greeter/applications/setup-shell.desktop GIO_LAUNCHED_DESKTOP_FILE_PID=10204 GJS_DEBUG_OUTPUT=stderr GJS_DEBUG_TOPICS=JS ERROR;JS LOG LD_BIND_NOW=1
PROC-cb8b4d5668c8e0e354c0c99d7160acd1-11292|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-gnome-initial-setup|11292|ibus-daemon|gnome-initial-setup|sleeping|ibus-daemon --xim --panel disable|XDG_VTNR=1 XDG_SESSION_ID=c1 SHELL=/sbin/nologin XDG_SESSION_CLASS=greeter USER=gnome-initial-setup USERNAME=gnome-initial-setup GNOME_SHELL_SESSION_MODE=initial-setup PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin PWD=/run/gnome-initial-setup/ XDG_SESSION_TYPE=x11 LANG=en_US.UTF-8 GDM_LANG=en_US.UTF-8 SHLVL=0 HOME=/run/gnome-initial-setup/ XDG_SEAT=seat0 GDM_SEAT_ID=seat0 LOGNAME=gnome-initial-setup XDG_DATA_DIRS=/usr/share/gdm/greeter:/usr/local/share/:/usr/share/ WINDOWPATH=1 DISPLAY=:0 XDG_RUNTIME_DIR=/run/user/989 GDM_VERSION=3.28.2 XDG_CURRENT_DESKTOP=GNOME-Greeter:GNOME RUNNING_UNDER_GDM=true XAUTHORITY=/run/gdm/auth-for-gdm-lX7XxY/database DBUS_SESSION_BUS_ADDRESS=unix:abstract=/tmp/dbus-lhJXIR5oRF,guid=7780b007d7bae1783d8d204c5c971d07 QT_IM_MODULE=ibus XMODIFIERS=@im=ibus GNOME_DESKTOP_SESSION_ID=this-is-deprecated XDG_MENU_PREFIX=gnome- SESSION_MANAGER=local/unix:@/tmp/.ICE-unix/9824,unix/unix:/tmp/.ICE-unix/9824 DESKTOP_AUTOSTART_ID=10e7d858c0e071c3a9155340724045748500000098240000 GIO_LAUNCHED_DESKTOP_FILE=/usr/share/gdm/greeter/applications/setup-shell.desktop GIO_LAUNCHED_DESKTOP_FILE_PID=10204 GJS_DEBUG_OUTPUT=stderr GJS_DEBUG_TOPICS=JS ERROR;JS LOG
PROC-cb8b4d5668c8e0e354c0c99d7160acd1-11316|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-gnome-initial-setup|11316|ibus-dconf|gnome-initial-setup|sleeping|/usr/libexec/ibus-dconf|XDG_VTNR=1 XDG_SESSION_ID=c1 SHELL=/sbin/nologin XDG_SESSION_CLASS=greeter USER=gnome-initial-setup USERNAME=gnome-initial-setup GNOME_SHELL_SESSION_MODE=initial-setup PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin PWD=/run/gnome-initial-setup/ XDG_SESSION_TYPE=x11 LANG=en_US.UTF-8 GDM_LANG=en_US.UTF-8 SHLVL=0 HOME=/run/gnome-initial-setup/ XDG_SEAT=seat0 GDM_SEAT_ID=seat0 LOGNAME=gnome-initial-setup XDG_DATA_DIRS=/usr/share/gdm/greeter:/usr/local/share/:/usr/share/ WINDOWPATH=1 DISPLAY=:0 XDG_RUNTIME_DIR=/run/user/989 GDM_VERSION=3.28.2 XDG_CURRENT_DESKTOP=GNOME-Greeter:GNOME RUNNING_UNDER_GDM=true XAUTHORITY=/run/gdm/auth-for-gdm-lX7XxY/database DBUS_SESSION_BUS_ADDRESS=unix:abstract=/tmp/dbus-lhJXIR5oRF,guid=7780b007d7bae1783d8d204c5c971d07 QT_IM_MODULE=ibus XMODIFIERS=@im=ibus GNOME_DESKTOP_SESSION_ID=this-is-deprecated XDG_MENU_PREFIX=gnome- SESSION_MANAGER=local/unix:@/tmp/.ICE-unix/9824,unix/unix:/tmp/.ICE-unix/9824 DESKTOP_AUTOSTART_ID=10e7d858c0e071c3a9155340724045748500000098240000 GIO_LAUNCHED_DESKTOP_FILE=/usr/share/gdm/greeter/applications/setup-shell.desktop GIO_LAUNCHED_DESKTOP_FILE_PID=10204 GJS_DEBUG_OUTPUT=stderr GJS_DEBUG_TOPICS=JS ERROR;JS LOG
PROC-cb8b4d5668c8e0e354c0c99d7160acd1-11320|OS-cb8b4d5668c8e0e354c0c99d7160acd1|USER-cb8b4d5668c8e0e354c0c99d7160acd1-gnome-initial-setup|11320|ibus-x11|gnome-initial-setup|sleeping|/usr/libexec/ibus-x11 --kill-daemon|XDG_VTNR=1 XDG_SESSION_ID=c1 SHELL=/sbin/nologin XDG_SESSION_CLASS=greeter USER=gnome-initial-setup USERNAME=gnome-initial-setup GNOME_SHELL_SESSION_MODE=initial-setup PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin PWD=/run/gnome-initial-setup/ XDG_SESSION_TYPE=x11 LANG=en_US.UTF-8 GDM_LANG=en_US.UTF-8 SHLVL=0 HOME=/run/gnome-initial-setup/ XDG_SEAT=seat0 GDM_SEAT_ID=seat0 LOGNAME=gnome-initial-setup XDG_DATA_DIRS=/usr/share/gdm/greeter:/usr/local/share/:/usr/share/ WINDOWPATH=1 DISPLAY=:0 XDG_RUNTIME_DIR=/run/user/989 GDM_VERSION=3.28.2 XDG_CURRENT_DESKTOP=GNOME-Greeter:GNOME RUNNING_UNDER_GDM=true XAUTHORITY=/run/gdm/auth-for-gdm-lX7XxY/database DBUS_SESSION_BUS_ADDRESS=unix:abstract=/tmp/dbus-lhJXIR5oRF,guid=7780b007d7bae1783d8d204c5c971d07 QT_IM_MODULE=ibus XMODIFIERS=@im=ibus GNOME_DESKTOP_SESSION_ID=this-is-deprecated XDG_MENU_PREFIX=gnome- SESSION_MANAGER=local/unix:@/tmp/.ICE-unix/9824,unix/unix:/tmp/.ICE-unix/9824 DESKTOP_AUTOSTART_ID=10e7d858c0e071c3a9155340724045748500000098240000 GIO_LAUNCHED_DESKTOP_FILE=/usr/share/gdm/greeter/applications/setup-shell.desktop GIO_LAUNCHED_DESKTOP_FILE_PID=10204 GJS_DEBUG_OUTPUT=stderr GJS_DEBUG_TOPICS=JS ERROR;JS LOG
